gene_short_name	Day02d_BR4	Day02d_BR5	Day02d_BR6	Day02d_BR7
Migut.B01203	34.02116434	73.41757776	110.1953239	52.61815729
Migut.C00577	5.585541408	2.229793786	4.499445569	2.725080731
Migut.A00637	909.1549542	1012.724932	1595.432785	1515.084911
Migut.M01101	5.890060372	3.494077374	2.82848004	1.479207884
Migut.M01101	5.890060372	3.494077374	2.82848004	1.479207884
Migut.A00723	10.71370016	14.23155584	7.719502264	15.69225469
Migut.N02072	43.94110025	12.73272153	13.6149148	10.54475116
Migut.N01467	11.40174236	8.689549428	1.509373687	4.113671984
Migut.N02700	68.90741523	71.69451216	70.09172029	105.3407329
Migut.N02700	68.90741523	71.69451216	70.09172029	105.3407329
Migut.C00424	45.07699264	23.93741238	11.39291101	24.50252516
Migut.N03177	38.36569131	39.38373661	21.20003587	29.93762517
Migut.E00380	102.5443254	138.6818575	145.9389376	69.40381999
Migut.A00157	2202.93429	4881.603002	6508.248364	4882.880167
Migut.K01051	6.643959256	7.901325391	62.19560129	12.28511612
Migut.K01051	6.643959256	7.901325391	62.19560129	12.28511612
Migut.M01832	23.6895793	47.31446716	29.76558918	48.10559539
Migut.N00064	0.813987971	2.01469404	1.565377187	0.466627093
Migut.N00064	0.813987971	2.01469404	1.565377187	0.466627093
Migut.D00274	4.550502694	4.348825206	4.640710727	5.780471692
Migut.D01761	6.950415807	5.438339093	6.014843253	3.685568466
Migut.D01761	6.950415807	5.438339093	6.014843253	3.685568466
Migut.D01761	6.950415807	5.438339093	6.014843253	3.685568466
Migut.M01618	1.986742096	3.075772336	1.004680024	4.739715404
Migut.E00493	3.364979646	4.858576598	4.705968828	5.239424635
Migut.E00493	3.364979646	4.858576598	4.705968828	5.239424635
Migut.B00778	1.756388859	2.845904145	2.421516287	3.109446003
Migut.L01355	7.503874844	14.07370633	27.69566135	19.3270989
Migut.M01055	19.75381335	10.38308028	12.86068459	20.40693493
Migut.F01071	6.947319854	13.82634867	19.29455217	7.85177162
Migut.J00114	264.9126636	342.4605473	282.5284255	296.626719
Migut.N00984	2.58621964	3.09732006	10.45575685	3.874918148
Migut.O00360	237.0514191	78.41105102	81.59985038	117.9098488
Migut.H00027	0.146558289	1.228652602	6.011240113	2.678012144
Migut.N01642	1.254332853	0.715342754	6.838164083	0.963025966
Migut.L01417	87.84771253	111.6292806	72.64514579	129.2718792
Migut.L01417	87.84771253	111.6292806	72.64514579	129.2718792
Migut.L01417	87.84771253	111.6292806	72.64514579	129.2718792
Migut.O00128	104.9705979	130.8292073	102.0435946	89.83295457
Migut.I00767	108.4600403	166.6462479	210.562724	76.11403021
Migut.F01874	0.34752079	1.352648116	10.33801184	2.801530084
Migut.E00379	135.8538967	230.9522599	218.5296657	118.9055568
Migut.A00675	37.0207382	48.97236492	54.2099496	46.26376742
Migut.A00675	37.0207382	48.97236492	54.2099496	46.26376742
Migut.A00675	37.0207382	48.97236492	54.2099496	46.26376742
Migut.H00381	9.012583595	4.974483733	3.461703282	5.812377221
Migut.H00381	9.012583595	4.974483733	3.461703282	5.812377221
Migut.K00078	0.996164153	0.751167426	2.49442645	1.031083244
Migut.J00864	5.909670199	2.461762068	1.760318671	1.32565307
Migut.L00006	163.5463059	164.5874826	172.0861599	157.5677964
Migut.L00006	163.5463059	164.5874826	172.0861599	157.5677964
Migut.E00008	1.251074845	3.579315015	9.147574115	4.03420332
Migut.L02014	1.101983024	1.164495788	2.863283544	1.045130394
Migut.G01309	76.37055787	51.98833859	42.29186663	88.92241202
Migut.G01309	76.37055787	51.98833859	42.29186663	88.92241202
Migut.G01309	76.37055787	51.98833859	42.29186663	88.92241202
Migut.E01244	1.871607969	6.724450795	1.687163533	3.550098922
Migut.A00740	2.932704074	5.294628504	3.709057684	3.293401778
Migut.J00469	27.09191625	16.33319564	9.744682369	2.608039193
Migut.B00913	3.127687113	10.12751923	6.578734809	13.07380706
Migut.I01075	1.344256244	1.056506221	0.605890804	0.54183439
Migut.L02040	4.813356321	3.144323761	8.924547584	1.528593203
Migut.B01886	9.428312983	2.980696275	1.161376649	1.856877982
Migut.D01302	34.24564574	34.54262949	38.60638602	59.78322858
Migut.J00333	91.44421135	201.430061	173.5439863	171.659076
Migut.J00333	91.44421135	201.430061	173.5439863	171.659076
Migut.O00421	9.326026139	3.41164552	2.904222154	7.399684586
Migut.F01261	45.45887498	19.81041409	5.596246224	24.66781483
Migut.G00278	8.23426631	2.245701612	1.322873553	3.855755148
Migut.F00032	29.32847588	26.80269684	42.30111075	43.35776552
Migut.F00032	29.32847588	26.80269684	42.30111075	43.35776552
Migut.F00032	29.32847588	26.80269684	42.30111075	43.35776552
Migut.C00971	2.453962785	2.351140806	1.504247087	4.958828142
Migut.K00866	2.599636042	1.653987307	2.892690445	0.654903136
Migut.B00162	40.61467272	40.92131026	18.70762844	37.1210204
Migut.E00833	84.45528238	25.70396598	25.75560044	39.77701873
Migut.C01096	0.814911816	1.280945366	3.076151562	1.313878209
Migut.I00536	2.457468446	3.389052423	12.15052041	2.241224067
Migut.N02235	14.38509428	6.538854807	3.663252022	3.028088603
Migut.N02235	14.38509428	6.538854807	3.663252022	3.028088603
Migut.C01039	284.6126533	206.9424014	233.8799092	238.8839458
Migut.D00618	2.581350208	1.30422163	2.03609143	0.520237239
Migut.N02480	0.335654227	2.545922308	4.841215302	1.443129643
Migut.N02101	0.285176919	0.927023221	0.771219356	0.437894578
Migut.L01581	5.841009398	8.612754836	48.6667741	4.826659681
Migut.H00885	7.945172396	4.816403271	3.802148332	5.798747942
Migut.H00885	7.945172396	4.816403271	3.802148332	5.798747942
Migut.H00885	7.945172396	4.816403271	3.802148332	5.798747942
Migut.H00423	15.41362623	10.12122638	15.75590919	21.41909532
Migut.J00923	37.65718626	14.92332622	13.75189591	11.03004547
Migut.I00765	4.068106549	7.308096241	18.91227504	9.869714768
Migut.F00622	5.717077928	7.629417031	9.571097017	7.505772943
Migut.D02556	44.08987506	70.11561244	62.2886932	65.56992932
Migut.N02196	3.663448332	5.150467827	4.738255428	4.451320022
Migut.J01185	13.83147822	17.33953594	14.6660732	21.23085792
Migut.J00665	20.51544931	7.756526086	11.20419999	6.92121208
Migut.O00920	2.115034318	2.364149167	4.130967847	0.833570017
Migut.O00920	2.115034318	2.364149167	4.130967847	0.833570017
Migut.A01072	44.66181785	24.35542136	23.27657946	36.09971622
Migut.I00271	4.013865129	7.096200118	6.030506908	11.09405913
Migut.D00365	10.28487276	22.56868448	18.42299507	29.45577899
Migut.K01455	11.44686975	14.39833385	20.63759241	21.58323772
Migut.K00131	6.094521746	1.883599663	2.185751075	2.887977298
Migut.C00671	31.98349674	26.40091657	28.48696596	17.94224378
Migut.F00883	33.09523498	13.0117082	4.670939763	19.52314859
Migut.K00551	456.8298298	918.2407198	940.5359551	1016.467672
Migut.K00551	456.8298298	918.2407198	940.5359551	1016.467672
Migut.O00117	95.80836817	124.4174803	225.5624293	198.1925291
Migut.L01956	0.537571223	0.523094389	0.242297153	1.372312002
Migut.C00816	8.763017972	8.969698048	6.576376416	4.199131541
Migut.C00816	8.763017972	8.969698048	6.576376416	4.199131541
Migut.E00155	131.3566376	196.6961358	283.1206684	198.8582056
Migut.J01561	26.87781914	48.54022681	82.19040471	40.93598078
Migut.B01043	4.28891512	5.806489475	6.051519127	4.609997471
Migut.M00433	19.28268262	27.17646956	29.70870318	19.97758117
Migut.J00310	1.393394855	1.619682557	1.145247292	1.453658731
Migut.C00171	11.95793068	23.16794069	56.9878304	11.31778274
Migut.H01848	11.10550626	36.12629124	32.06249256	36.13332236
Migut.J00298	2.52125007	5.284144092	5.91870907	7.734789318
Migut.D01690	434.2892848	659.5868957	804.7649933	1161.207538
Migut.I00606	0.73592638	0.406783144	0.56134001	0.54762941
Migut.I00606	0.73592638	0.406783144	0.56134001	0.54762941
Migut.I00606	0.73592638	0.406783144	0.56134001	0.54762941
Migut.H01730	23.51804385	12.15926007	16.15947442	20.80269301
Migut.J01599	4.001919102	10.37246993	9.745729913	7.190593881
Migut.N01358	45.66734398	33.12698909	43.32707053	16.48470478
Migut.O00832	14.18934646	4.590454453	3.953583532	1.426124366
Migut.I00200	24.08042291	13.12685606	12.42557497	22.78908365
Migut.K00112	0.394408516	0.545023051	1.394811122	0.260883225
Migut.C00509	94.40206684	172.880956	206.8276953	193.1657278
Migut.M01391	137.7857877	128.0259146	111.9727516	85.5467222
Migut.D00090	9.815343299	7.15659979	4.148958189	3.061184091
Migut.M01438	3.125104382	5.035634936	8.758711932	2.381878922
Migut.A00221	2.219648919	9.392681113	8.137015772	3.181092224
Migut.H02497	1.167492963	2.359493215	0.526219055	3.294100272
Migut.D00831	110.3838016	296.7246754	364.9988069	244.419026
Migut.N02934	16.83033795	23.44158871	16.47096752	21.03873376
Migut.N02934	16.83033795	23.44158871	16.47096752	21.03873376
Migut.N02934	16.83033795	23.44158871	16.47096752	21.03873376
Migut.H01766	8.991057888	5.713585643	8.105001284	9.664158177
Migut.B00128	19.9420677	53.46804199	47.20935434	58.22208578
Migut.J00616	10.55147953	6.130148983	17.62690045	7.190929029
Migut.J00616	10.55147953	6.130148983	17.62690045	7.190929029
Migut.L00152	105.8469687	96.80479963	70.23311539	46.94823692
Migut.K00196	8.405812195	2.000494943	4.323021397	8.282174136
Migut.H00748	5.0318017	1.626706752	0.640038418	1.725410722
Migut.E00356	10.09523423	2.224615212	4.295371117	3.038279105
Migut.N03291	4.815193596	4.03675575	0.607692788	5.072161394
Migut.N01118	234.3843561	227.4750399	183.6069016	371.2221015
Migut.D00300	19.02879586	28.96867807	24.48378569	25.28939694
Migut.M00597	3.97825727	5.470304159	3.940398518	9.291241528
Migut.K00198	41.62780381	24.27125933	10.86262737	41.28535438
Migut.L01719	7.078813975	3.600769543	7.581971074	8.835976299
Migut.L01719	7.078813975	3.600769543	7.581971074	8.835976299
Migut.N01275	11.12066529	14.26969441	12.75468993	7.47074689
Migut.F01517	629.6863954	1042.859846	1212.712083	1015.823374
Migut.F00343	77.89711301	26.14988811	37.50410814	68.82249375
Migut.F00343	77.89711301	26.14988811	37.50410814	68.82249375
Migut.L01978	626.0703918	1250.89389	911.5066764	1365.614005
Migut.I01210	2045.100549	305.4387221	336.6022113	725.8797878
Migut.B00159	5.046001876	3.021607792	1.447321658	4.930692947
Migut.H02054	11.56112114	5.297942055	4.054779361	3.596129378
Migut.L00608	14.92826089	4.293391533	5.209200368	11.73244201
Migut.J01055	66.97518482	125.1926082	124.6512942	89.41480494
Migut.F00365	2.48571521	1.488476745	2.648160669	2.307467143
Migut.N00044	11.10632584	4.900445117	4.742437471	11.04020448
Migut.H02368	439.6540391	1231.871426	1396.465894	889.0817914
Migut.E00172	365.6582851	590.3400929	618.5202165	575.9394558
Migut.E00172	365.6582851	590.3400929	618.5202165	575.9394558
Migut.C00952	1.853444215	3.884527924	5.847764274	8.715871371
Migut.O00155	9.508168824	22.92426407	7.781703459	13.4473444
Migut.H01343	3.822728694	1.798576067	5.599756414	4.916018266
Migut.H01467	2.193368923	1.200837672	13.38857271	4.647784336
Migut.I00796	2.861369201	4.242761616	7.860983262	2.636212071
Migut.O00252	55.99536283	75.13362755	108.6993538	65.28258692
Migut.F01604	20.87845949	13.44330917	7.184327968	17.97732257
Migut.F01604	20.87845949	13.44330917	7.184327968	17.97732257
Migut.F01604	20.87845949	13.44330917	7.184327968	17.97732257
Migut.N02625	5.810257465	3.205604264	0.882752434	3.017359536
Migut.H02063	20.94190502	48.80752507	102.9006744	87.89496123
Migut.O00301	15.83580261	22.39134343	26.57030215	11.69529619
Migut.D00230	11.18073803	12.32194896	12.92028101	6.328503912
Migut.K00124	16.2665903	40.42793993	119.3845719	51.13788763
Migut.B01698	42.25065119	22.96539301	15.06766426	9.687334495
Migut.B00214	270.2693535	233.4003934	176.2071318	260.039093
Migut.B00364	84.2015542	82.32331007	327.3105363	101.3839112
Migut.B00364	84.2015542	82.32331007	327.3105363	101.3839112
Migut.N02984	1.380429806	1.017376361	2.393058297	2.396864627
Migut.E00015	39.92025802	90.94749921	107.3541637	91.51698026
Migut.L01181	73.42550327	58.94787475	144.750911	71.21118645
Migut.H02265	13.8018286	7.785590902	1.44251328	13.33007105
Migut.O00626	1.388254105	1.156596284	1.577907071	4.606305253
Migut.F01581	7.283113436	3.645196819	3.821634709	4.031016746
Migut.L01389	0.610280412	1.949031432	1.421190098	0.65596802
Migut.H01773	25.96882521	12.94220121	12.27638906	9.482101822
Migut.H01773	25.96882521	12.94220121	12.27638906	9.482101822
Migut.H01773	25.96882521	12.94220121	12.27638906	9.482101822
Migut.H01773	25.96882521	12.94220121	12.27638906	9.482101822
Migut.N02538	19.00054499	55.58848117	28.01662381	43.39885065
Migut.L01684	17.37359649	5.262106556	9.229718833	10.44197716
Migut.D01913	1.377713122	1.924980189	0.620970678	1.39858365
Migut.K01399	1.736142552	6.099124223	13.56374977	5.162920706
Migut.B00680	6.958225263	6.296302243	13.93889237	27.58972009
Migut.J00271	84.12241914	94.71431319	128.3245452	145.7550375
Migut.D02402	1.37618233	1.648149705	1.672061046	1.286267725
Migut.M01452	24.07483146	21.68166394	26.71879076	11.19289548
Migut.B00106	39.27997806	34.37096118	24.87356819	34.7874015
Migut.D00335	55.97567016	94.17998313	208.729382	103.8967442
Migut.M01061	60.63138043	51.57711805	56.53191286	81.71011203
Migut.M01061	60.63138043	51.57711805	56.53191286	81.71011203
Migut.M01061	60.63138043	51.57711805	56.53191286	81.71011203
Migut.J00091	17.26835702	9.179835103	5.480072859	5.539927095
Migut.D02585	44.66101146	71.67896357	59.92145732	69.7739568
Migut.O00969	10.05168804	15.07215288	25.48896981	4.743303192
Migut.J01455	56.92200124	36.37468907	29.97551379	60.22650061
Migut.J01634	262.3773365	95.10517325	75.15529896	197.532835
Migut.M01067	62.57995926	49.11292708	36.70730776	100.1224113
Migut.M00796	9.774462997	37.16233833	88.3917495	17.09343947
Migut.J01054	3.35290768	4.997097102	6.145715757	5.085527918
Migut.J01054	3.35290768	4.997097102	6.145715757	5.085527918
Migut.H02009	7.65772939	27.02824422	6.670755635	3.83850093
Migut.E01691	23.7203302	22.21139251	22.83650663	27.2295592
Migut.E01691	23.7203302	22.21139251	22.83650663	27.2295592
Migut.I00185	9.434819755	4.578193624	4.729090523	7.693279776
Migut.F01597	31.17913091	93.70990075	209.7754903	139.7029668
Migut.N00958	99.98103168	135.6405084	112.1917124	156.8556011
Migut.M00608	1.98263556	1.536410742	10.82862935	2.005705606
Migut.A00632	317.8304071	550.3329666	631.993458	586.6672227
Migut.H00444	9.431903186	5.624108304	3.372260659	7.271987863
Migut.F01163	3.438163715	3.458808508	3.223310821	6.454904491
Migut.D00113	26.61047222	45.88161697	57.14042626	32.28338617
Migut.M00400	1.741291928	1.816328246	1.417784481	3.864053248
Migut.M00492	0.574686385	1.422400914	0.345367879	0.782431787
Migut.K01035	51.35752898	75.83877265	33.11160315	51.80800561
Migut.K01432	3.063163709	15.83726915	15.28813478	13.25023349
Migut.F00955	100.9917137	251.6003534	335.0161963	280.9724559
Migut.F00955	100.9917137	251.6003534	335.0161963	280.9724559
Migut.N01487	0.427385817	0.75071001	0.513690029	0.214377954
Migut.L01954	5.993825478	12.63390018	9.293404374	18.03912054
Migut.E01125	3.690910463	14.76072772	3.08952078	6.234209474
Migut.C00653	5.905772473	6.085981944	8.418979704	5.314519344
Migut.N02919	9.154429241	32.64974927	42.53094346	24.32907704
Migut.G00253	36.12478616	58.16998958	54.09212667	82.66161706
Migut.F00868	57.42212111	101.0038646	66.03519423	114.0822718
Migut.C01313	9.476704667	14.14579587	31.69498241	16.82931126
Migut.I00696	30.44282124	39.83028453	55.16739047	23.64491391
Migut.B00730	6.771109868	0.949731656	3.794270304	2.491573564
Migut.B01476	241.1264215	381.0624726	353.1497026	426.1500068
Migut.B01476	241.1264215	381.0624726	353.1497026	426.1500068
Migut.B01476	241.1264215	381.0624726	353.1497026	426.1500068
Migut.N00007	60.58558794	32.64140391	18.51764853	53.79265745
Migut.N00007	60.58558794	32.64140391	18.51764853	53.79265745
Migut.N02681	18.4735792	47.86485574	36.52923353	30.53214888
Migut.H01661	2.768182847	7.072519806	5.775027305	3.287128632
Migut.C00158	134.118459	60.02959054	65.18294708	134.9139605
Migut.C00158	134.118459	60.02959054	65.18294708	134.9139605
Migut.M01949	3.240155314	4.444924289	5.523047422	3.292757276
Migut.A00982	3.656817528	3.065646041	3.461265258	3.865069316
Migut.A00982	3.656817528	3.065646041	3.461265258	3.865069316
Migut.E01153	225.9741965	258.3910046	289.3376791	264.1847159
Migut.D00251	63.0131002	42.18266523	30.74609569	56.06932693
Migut.N00218	26.60200242	18.3127745	9.818750973	24.99118343
Migut.J00529	314.4025777	218.206523	199.0873841	427.8061879
Migut.C00829	318.882378	175.4826061	38.34097596	227.3863252
Migut.D02043	8.7673749	8.317434086	5.416911001	10.95905626
Migut.N00170	1.671874674	2.473402368	1.536664933	2.043688835
Migut.K01443	81.19097674	175.9648843	169.512153	195.720741
Migut.K01443	81.19097674	175.9648843	169.512153	195.720741
Migut.N01252	27.35193044	63.16438262	79.55293605	55.23958141
Migut.F01234	1.919361687	2.413608354	2.854848458	4.641865745
Migut.E00719	47.1684753	83.72767261	65.11378454	96.34806834
Migut.E00719	47.1684753	83.72767261	65.11378454	96.34806834
Migut.H02034	2267.131495	3110.348225	4168.840516	5280.921346
Migut.K00480	44.11382008	56.53928691	13.5726045	55.81060422
Migut.L01340	12.03598539	10.92088524	9.507415575	7.170189418
Migut.I01072	5.618252778	1.109865121	0.52212181	1.992199171
Migut.N03335	4.403783456	2.245047165	1.086329461	1.183366307
Migut.H01400	0.774223533	4.98385635	3.140661825	2.808622565
Migut.O00732	1.44063164	0.953475036	0.307577212	0.407495285
Migut.L01393	9.641200583	5.298753849	6.369485223	1.916440157
Migut.I00370	3.453739438	6.045336755	21.47432576	5.901601597
Migut.O00515	5.565443246	7.338575074	4.662240635	6.828042929
Migut.M01824	8.360884267	13.46602762	15.07386084	12.91207999
Migut.G00501	4.287391324	3.843999141	3.104571483	1.964218845
Migut.K00894	12.13420621	13.58902576	11.09616193	6.019667524
Migut.L00178	5.916603366	1.565937962	5.215662031	2.037863593
Migut.N01849	171.693561	325.0955578	246.6283591	260.2768897
Migut.I00778	1.352257769	0.809748532	0.37507526	0.838553222
Migut.G00620	18.13417419	19.26460977	17.34606379	15.48511914
Migut.H00642	115.64662	145.6201017	276.1946447	109.2513105
Migut.N00037	88.97730581	90.25581716	99.96806525	123.9352747
Migut.M01619	11.68269892	4.821924796	3.629460273	4.753329892
Migut.M01619	11.68269892	4.821924796	3.629460273	4.753329892
Migut.G00053	31.23312726	7.753533258	5.323451743	5.924354527
Migut.B01625	110.6217369	92.88179706	75.49208647	137.8762543
Migut.B01625	110.6217369	92.88179706	75.49208647	137.8762543
Migut.B00602	1.03127735	1.372314492	3.047174182	1.416393894
Migut.M00489	8.5224924	1.849544556	1.031223126	3.442877868
Migut.K00038	102.3905992	76.24663855	70.15256122	118.7701307
Migut.E00672	35.60062673	43.81584082	45.66483758	54.14687347
Migut.C01077	1.758924246	0.842612323	16.74377378	1.512482499
Migut.F02075	193.0666302	131.3580727	97.54907233	58.14209972
Migut.F02075	193.0666302	131.3580727	97.54907233	58.14209972
Migut.H01946	42.76677726	178.4541723	407.2027998	116.8471506
Migut.K01469	6.785783838	4.405192759	4.945095065	5.146552777
Migut.J00837	113.7434727	131.5537274	110.1474086	158.8606422
Migut.C00902	3.37039701	1.542022288	0.92171597	2.198052442
Migut.C00722	9.627800782	10.16431847	6.704625717	11.47661289
Migut.D00911	23.89934962	44.21426689	38.55616194	37.02052447
Migut.L01953	170.1599387	125.4239137	144.2598708	217.0005475
Migut.L01953	170.1599387	125.4239137	144.2598708	217.0005475
Migut.F00986	237.6484313	207.7183101	614.4720617	360.5672284
Migut.M01393	17.61011431	15.07881645	11.53835243	11.91459238
Migut.F01147	7.450668665	1.649649386	2.483380461	3.028405586
Migut.C00229	8.145627498	12.25843433	9.999852576	14.34278673
Migut.C00229	8.145627498	12.25843433	9.999852576	14.34278673
Migut.H01241	4.50616349	10.14578076	9.789630074	9.638584445
Migut.N01725	10.41498532	9.460042948	12.13134043	13.45877922
Migut.N01725	10.41498532	9.460042948	12.13134043	13.45877922
Migut.C01142	90.61390293	124.9403808	115.9936699	167.2178552
Migut.J00871	415.0484009	624.9745148	571.7327038	287.5102253
Migut.E01446	70.30101167	26.06011432	12.16944176	17.40474639
Migut.J01763	1.840573075	4.154286807	8.934084308	4.793729254
Migut.N01559	67.96123164	23.39435244	23.1061914	33.51001747
Migut.M00520	35.92443833	40.04540447	48.20253714	48.49009781
Migut.M00520	35.92443833	40.04540447	48.20253714	48.49009781
Migut.M00520	35.92443833	40.04540447	48.20253714	48.49009781
Migut.N02458	6.514926095	5.438756336	3.074630088	3.645499798
Migut.N02458	6.514926095	5.438756336	3.074630088	3.645499798
Migut.B01436	173.1413631	251.6066963	326.8848789	309.5406449
Migut.I00801	20.10761299	26.47656046	22.85244723	31.1993179
Migut.I00801	20.10761299	26.47656046	22.85244723	31.1993179
Migut.I00801	20.10761299	26.47656046	22.85244723	31.1993179
Migut.N01042	8.163793482	3.753730789	4.533831465	9.558440777
Migut.M00380	21.05634166	23.26622989	18.5293327	30.0422002
Migut.K00740	386.3006025	255.5411924	420.7603432	369.1798016
Migut.K00740	386.3006025	255.5411924	420.7603432	369.1798016
Migut.E00164	28.32360135	32.12957246	15.91741143	17.16188731
Migut.L01090	30.68035349	39.29222879	39.32707598	39.45825155
Migut.M01770	6.621380165	22.4747687	55.06940931	15.95083937
Migut.M01770	6.621380165	22.4747687	55.06940931	15.95083937
Migut.M01770	6.621380165	22.4747687	55.06940931	15.95083937
Migut.M01770	6.621380165	22.4747687	55.06940931	15.95083937
Migut.M01770	6.621380165	22.4747687	55.06940931	15.95083937
Migut.E00836	35.50760515	39.37945478	28.88330026	36.02040573
Migut.F01323	2.143586184	2.652785091	3.993499902	4.300915966
Migut.I00307	19.63527079	7.469204339	4.293775835	4.935603996
Migut.N00675	283.0021572	439.1000138	587.9756189	606.5983858
Migut.N01293	29.8410932	24.99788768	7.941310135	26.7861174
Migut.C00662	11.10494037	20.3222079	36.06609561	27.77698063
Migut.C00393	20.42649979	10.03503047	5.899976455	6.744424276
Migut.C00393	20.42649979	10.03503047	5.899976455	6.744424276
Migut.A00482	8.399234877	14.70180488	13.39573365	19.09775437
Migut.H01345	11.28305818	7.351559855	4.584912644	10.99666014
Migut.A00177	153.9789899	337.4113076	472.4436128	361.3878193
Migut.N00856	578.7446928	706.9749618	724.1051935	1082.383721
Migut.A00196	3.464547046	2.500527228	1.178926325	1.849626397
Migut.E00129	6.94156611	3.954913591	3.067989802	2.861347278
Migut.F00284	3.915288711	3.292308732	2.778497129	5.461966158
Migut.F00284	3.915288711	3.292308732	2.778497129	5.461966158
Migut.G00934	6.590911541	5.578029013	28.7563088	14.82986193
Migut.A00935	2.960877134	4.744673392	16.80396834	4.885868466
Migut.M01992	33.19738076	46.6252877	62.84422988	34.06070786
Migut.A00427	0.929135446	0.763032271	0.502542242	0.998693595
Migut.N01977	4.026541277	2.143237587	1.855195883	2.115902045
Migut.D02222	24.96016971	24.39907896	32.10864854	13.77693618
Migut.F01540	2.412989379	1.42939077	0.912177515	0.780878974
Migut.H02530	35.78864967	20.36506819	68.80125122	50.15704895
Migut.N01124	2.35748579	2.352818993	1.37249836	2.006063512
Migut.L00106	2055.74148	2088.003205	2170.412769	2361.043354
Migut.H01900	9.262765682	23.77138997	116.3742041	16.95399806
Migut.I01133	1.752685043	2.526644595	1.872545541	1.116383309
Migut.D02170	37.28159448	66.32797592	53.16691804	66.74474599
Migut.M01203	34.20098098	29.19614307	25.96737294	14.11374387
Migut.H02165	1.740706816	3.311015032	5.722827984	6.493546515
Migut.M01246	15.73321396	7.718607433	4.579482932	8.149905698
Migut.H00472	76.19430299	42.74279494	30.97004399	44.79586997
Migut.H00472	76.19430299	42.74279494	30.97004399	44.79586997
Migut.L00146	42.98825128	65.02335042	104.4285983	92.26296641
Migut.L01330	54.73213694	32.74282142	25.80557154	20.04270225
Migut.E00034	1.893259407	1.67268238	2.88177326	1.934913335
Migut.M00519	10.28796499	4.800436033	4.480474258	6.864673482
Migut.N02803	15.25723435	7.139561863	4.372022629	6.842151006
Migut.L01211	129.9833138	91.26728379	78.69998539	168.5134826
Migut.B01840	8.864218677	17.34738354	17.76694658	10.43270044
Migut.B01840	8.864218677	17.34738354	17.76694658	10.43270044
Migut.D00195	64.85235103	119.2770333	103.7860992	72.30069392
Migut.N01561	18.92342744	17.90125147	16.19566542	11.31764192
Migut.K00177	37.12205689	46.79173156	34.24947887	47.23104161
Migut.K00177	37.12205689	46.79173156	34.24947887	47.23104161
Migut.K00177	37.12205689	46.79173156	34.24947887	47.23104161
Migut.K00905	1.646836295	1.543532502	5.550899178	1.616200082
Migut.F02114	36.04446423	14.30908182	25.97576322	15.75615402
Migut.F02114	36.04446423	14.30908182	25.97576322	15.75615402
Migut.H01723	16.98342061	5.032518182	5.997625191	8.845136203
Migut.K00537	3.707266684	5.852613237	6.886381766	5.011194057
Migut.F01816	6.030461895	3.765435655	5.482630999	3.988875193
Migut.N01865	1.836793664	2.481813382	6.708032325	2.126171497
Migut.H02010	8.146167444	23.09277766	8.983914573	5.588946666
Migut.E00883	211.682461	215.0658356	229.0893555	271.5705644
Migut.E00883	211.682461	215.0658356	229.0893555	271.5705644
Migut.N02125	15.45358408	42.08041799	85.05031019	39.16578795
Migut.N00329	18.04730336	19.80671136	20.89366604	10.83454898
Migut.F01938	44.32065899	31.18679266	71.20014171	47.8240143
Migut.N02901	733.4313594	917.7647075	1131.75157	1237.726309
Migut.E01141	160.572034	122.9224115	108.2191878	193.1625189
Migut.C00482	6.071392632	2.943124473	0.651555368	0.971118621
Migut.C00482	6.071392632	2.943124473	0.651555368	0.971118621
Migut.J00066	1.472144331	0.457093817	1.228765274	1.699565319
Migut.D02278	7.960270339	8.563915132	9.729893498	9.281304371
Migut.E01652	13.95549134	10.02806319	10.7830256	4.959264843
Migut.E00713	5.528253804	7.606844791	8.694533036	9.102817749
Migut.N02468	17.03948153	19.88697988	17.90400158	27.4143417
Migut.G01139	24.22232685	7.877186089	7.240409029	10.57062619
Migut.H00612	24.17151807	22.13701388	41.13195194	33.76150744
Migut.K00400	60.22288359	185.0597903	686.3400687	214.6069151
Migut.K00400	60.22288359	185.0597903	686.3400687	214.6069151
Migut.D00654	33.72302995	30.35110608	28.48831436	31.09266756
Migut.D00654	33.72302995	30.35110608	28.48831436	31.09266756
Migut.D00093	68.28285174	73.82008955	85.15517211	104.3647628
Migut.J01536	205.1217654	280.0001343	214.5046645	334.7188607
Migut.J01536	205.1217654	280.0001343	214.5046645	334.7188607
Migut.F01205	154.036494	193.5360779	159.8095879	193.0637279
Migut.I00317	7.453420782	4.980672185	5.063516004	3.0187916
Migut.D02073	180.4788513	464.361215	475.9720296	346.1881102
Migut.G00518	598.911488	789.4412986	833.5836693	777.0869602
Migut.G00518	598.911488	789.4412986	833.5836693	777.0869602
Migut.J00059	2.693994773	3.719315538	5.19430285	1.729362127
Migut.O00918	16.75834934	20.20312541	25.51154535	31.01564918
Migut.D00036	47.54250008	29.17803084	17.61088185	46.25583887
Migut.F00151	20.49633257	8.28856718	10.73793493	11.01537786
Migut.K00614	45.45266425	20.92888514	12.84993413	19.89736287
Migut.K00614	45.45266425	20.92888514	12.84993413	19.89736287
Migut.L01352	2.329311354	4.448345498	4.313022324	2.469857629
Migut.F00910	15.68063824	13.83753875	7.858128941	18.12972182
Migut.F01655	21.36359236	41.00753432	23.27529523	18.06746773
Migut.F01655	21.36359236	41.00753432	23.27529523	18.06746773
